timestamp,class,name
23:6:31:617, __InstanceCreationEvent, cc1plus.exe, 18212
23:6:31:620, __InstanceDeletionEvent, g++.exe, 14288
23:6:32:680, __InstanceCreationEvent, git.exe, 19968
23:6:33:748, __InstanceDeletionEvent, g++.exe, 10968
23:6:33:751, __InstanceCreationEvent, ld.exe, 21260
23:6:33:758, __InstanceCreationEvent, collect2.exe, 4604
23:6:33:758, __InstanceCreationEvent, g++.exe, 6520
23:6:33:765, __InstanceDeletionEvent, cc1plus.exe, 18212
23:6:33:765, __InstanceDeletionEvent, chrome.exe, 18532
23:6:33:765, __InstanceDeletionEvent, git.exe, 19968
23:6:33:765, __InstanceDeletionEvent, chrome.exe, 7084
23:6:34:809, __InstanceDeletionEvent, powershell.exe, 1864
23:6:34:813, __InstanceDeletionEvent, mingw32-make.exe, 20092
23:6:34:813, __InstanceDeletionEvent, ld.exe, 21260
23:6:34:813, __InstanceDeletionEvent, collect2.exe, 4604
23:6:34:813, __InstanceDeletionEvent, g++.exe, 6520
23:6:41:204, __InstanceDeletionEvent, conhost.exe, 23344
23:7:1:346, __InstanceDeletionEvent, chrome.exe, 21744
